N,ave_k,sample,susceptible neighbours,S at time of sample,num 1s,num 2s,num 3s,num 4s,num 5 or more
9911.0,5.021894864292201,0.075,2365.0,9074.0,2035.0,299.0,25.0,6.0,0.0
9911.0,5.021894864292201,0.1,2955.0,8787.0,2400.0,494.0,55.0,5.0,1.0
9911.0,5.021894864292201,0.125,3361.0,8506.0,2600.0,646.0,104.0,10.0,1.0
9911.0,5.021894864292201,0.15,3675.0,8215.0,2686.0,817.0,145.0,25.0,2.0
9911.0,5.021894864292201,0.01,419.0,9808.0,412.0,7.0,0.0,0.0,0.0
9911.0,5.021894864292201,0.025,937.0,9643.0,889.0,46.0,2.0,0.0,0.0
9911.0,5.021894864292201,0.05,1677.0,9359.0,1493.0,174.0,10.0,0.0,0.0
9911.0,5.021894864292201,0.075,2320.0,9077.0,1978.0,309.0,33.0,0.0,0.0
9911.0,5.021894864292201,0.1,2877.0,8804.0,2331.0,472.0,69.0,4.0,1.0
9911.0,5.021894864292201,0.125,3286.0,8526.0,2524.0,640.0,107.0,11.0,4.0
9911.0,5.021894864292201,0.15,3642.0,8250.0,2646.0,819.0,155.0,17.0,5.0
9911.0,5.021894864292201,0.01,392.0,9797.0,383.0,8.0,1.0,0.0,0.0
9911.0,5.021894864292201,0.025,889.0,9621.0,847.0,39.0,3.0,0.0,0.0
9911.0,5.021894864292201,0.05,1738.0,9320.0,1581.0,150.0,7.0,0.0,0.0
9911.0,5.021894864292201,0.075,2325.0,9032.0,2010.0,284.0,26.0,5.0,0.0
9911.0,5.021894864292201,0.1,2846.0,8738.0,2329.0,445.0,70.0,2.0,0.0
9911.0,5.021894864292201,0.125,3254.0,8424.0,2531.0,617.0,94.0,12.0,0.0
9911.0,5.021894864292201,0.15,3643.0,8121.0,2713.0,759.0,145.0,25.0,1.0
9911.0,5.021894864292201,0.01,400.0,9807.0,394.0,5.0,1.0,0.0,0.0
9911.0,5.021894864292201,0.025,903.0,9645.0,866.0,34.0,3.0,0.0,0.0
9911.0,5.021894864292201,0.05,1685.0,9369.0,1518.0,159.0,8.0,0.0,0.0
9911.0,5.021894864292201,0.075,2360.0,9085.0,2033.0,294.0,32.0,1.0,0.0
9911.0,5.021894864292201,0.1,2941.0,8797.0,2441.0,437.0,60.0,3.0,0.0
9911.0,5.021894864292201,0.125,3308.0,8503.0,2545.0,658.0,92.0,12.0,1.0
9911.0,5.021894864292201,0.15,3583.0,8206.0,2568.0,837.0,150.0,28.0,0.0
9911.0,5.021894864292201,0.01,398.0,9783.0,387.0,11.0,0.0,0.0,0.0
9911.0,5.021894864292201,0.025,868.0,9568.0,809.0,54.0,5.0,0.0,0.0
9911.0,5.021894864292201,0.05,1617.0,9212.0,1459.0,148.0,10.0,0.0,0.0
9911.0,5.021894864292201,0.075,2235.0,8859.0,1889.0,319.0,26.0,1.0,0.0
9911.0,5.021894864292201,0.1,2696.0,8499.0,2196.0,429.0,63.0,8.0,0.0
9911.0,5.021894864292201,0.125,3097.0,8127.0,2419.0,557.0,104.0,15.0,2.0
9911.0,5.021894864292201,0.15,3348.0,7723.0,2505.0,682.0,133.0,25.0,3.0
9911.0,5.021894864292201,0.01,383.0,9800.0,378.0,5.0,0.0,0.0,0.0
9911.0,5.021894864292201,0.025,908.0,9627.0,861.0,46.0,1.0,0.0,0.0
9911.0,5.021894864292201,0.05,1691.0,9331.0,1537.0,139.0,12.0,3.0,0.0
9911.0,5.021894864292201,0.075,2331.0,9053.0,2004.0,295.0,28.0,3.0,1.0
9911.0,5.021894864292201,0.1,2862.0,8755.0,2355.0,456.0,44.0,5.0,2.0
9911.0,5.021894864292201,0.125,3276.0,8460.0,2564.0,621.0,78.0,12.0,1.0
9911.0,5.021894864292201,0.15,3583.0,8158.0,2659.0,771.0,130.0,22.0,1.0
49663.0,5.036425507923404,0.01,1953.0,49019.0,1923.0,30.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4463.0,48068.0,4244.0,216.0,3.0,0.0,0.0
49663.0,5.036425507923404,0.05,8210.0,46473.0,7464.0,689.0,57.0,0.0,0.0
49663.0,5.036425507923404,0.075,11512.0,44864.0,9924.0,1437.0,140.0,11.0,0.0
49663.0,5.036425507923404,0.1,14145.0,43250.0,11640.0,2188.0,281.0,31.0,5.0
49663.0,5.036425507923404,0.125,16229.0,41656.0,12683.0,3009.0,468.0,63.0,6.0
49663.0,5.036425507923404,0.15,17635.0,39958.0,12998.0,3782.0,730.0,108.0,17.0
49663.0,5.036425507923404,0.01,1979.0,49099.0,1934.0,45.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4575.0,48234.0,4355.0,209.0,11.0,0.0,0.0
49663.0,5.036425507923404,0.05,8553.0,46810.0,7796.0,704.0,51.0,2.0,0.0
49663.0,5.036425507923404,0.075,11629.0,45348.0,10022.0,1456.0,141.0,10.0,0.0
49663.0,5.036425507923404,0.1,14317.0,43844.0,11705.0,2326.0,261.0,23.0,2.0
49663.0,5.036425507923404,0.125,16447.0,42410.0,12818.0,3091.0,476.0,56.0,6.0
49663.0,5.036425507923404,0.15,18135.0,40910.0,13473.0,3853.0,693.0,105.0,11.0
49663.0,5.036425507923404,0.01,1941.0,49103.0,1902.0,39.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4543.0,48242.0,4317.0,217.0,9.0,0.0,0.0
49663.0,5.036425507923404,0.05,8430.0,46838.0,7656.0,731.0,42.0,1.0,0.0
49663.0,5.036425507923404,0.075,11710.0,45428.0,10091.0,1460.0,149.0,10.0,0.0
49663.0,5.036425507923404,0.1,14289.0,43997.0,11674.0,2288.0,302.0,23.0,2.0
49663.0,5.036425507923404,0.125,16514.0,42568.0,12796.0,3150.0,505.0,57.0,6.0
49663.0,5.036425507923404,0.15,18202.0,41114.0,13401.0,3931.0,748.0,109.0,13.0
49663.0,5.036425507923404,0.01,1940.0,49074.0,1890.0,49.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4608.0,48149.0,4395.0,205.0,8.0,0.0,0.0
49663.0,5.036425507923404,0.05,8468.0,46558.0,7648.0,773.0,45.0,2.0,0.0
49663.0,5.036425507923404,0.075,11518.0,44982.0,9851.0,1513.0,146.0,8.0,0.0
49663.0,5.036425507923404,0.1,14252.0,43358.0,11571.0,2330.0,317.0,29.0,5.0
49663.0,5.036425507923404,0.125,16162.0,41681.0,12521.0,3083.0,495.0,52.0,11.0
49663.0,5.036425507923404,0.15,17751.0,40035.0,13056.0,3849.0,737.0,93.0,16.0
49663.0,5.036425507923404,0.01,1861.0,49005.0,1827.0,34.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4518.0,48010.0,4322.0,191.0,5.0,0.0,0.0
49663.0,5.036425507923404,0.05,8360.0,46359.0,7575.0,739.0,42.0,4.0,0.0
49663.0,5.036425507923404,0.075,11413.0,44678.0,9817.0,1428.0,152.0,16.0,0.0
49663.0,5.036425507923404,0.1,13874.0,42981.0,11334.0,2229.0,283.0,27.0,1.0
49663.0,5.036425507923404,0.125,15853.0,41297.0,12292.0,2993.0,511.0,53.0,4.0
49663.0,5.036425507923404,0.15,17407.0,39581.0,12909.0,3641.0,742.0,102.0,13.0
49663.0,5.036425507923404,0.01,1945.0,49063.0,1910.0,33.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4558.0,48138.0,4379.0,175.0,4.0,0.0,0.0
49663.0,5.036425507923404,0.05,8440.0,46595.0,7676.0,723.0,38.0,3.0,0.0
49663.0,5.036425507923404,0.075,11672.0,44995.0,10081.0,1454.0,129.0,7.0,1.0
49663.0,5.036425507923404,0.1,14189.0,43438.0,11643.0,2235.0,287.0,23.0,1.0
49663.0,5.036425507923404,0.125,16286.0,41873.0,12717.0,3051.0,458.0,57.0,3.0
49663.0,5.036425507923404,0.15,17922.0,40238.0,13290.0,3796.0,723.0,103.0,10.0
49663.0,5.036425507923404,0.01,1912.0,48778.0,1874.0,38.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4541.0,47347.0,4327.0,207.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8043.0,44688.0,7251.0,735.0,55.0,2.0,0.0
49663.0,5.036425507923404,0.075,10473.0,41871.0,9024.0,1302.0,138.0,9.0,0.0
49663.0,5.036425507923404,0.1,12381.0,38834.0,10230.0,1901.0,225.0,21.0,4.0
49663.0,5.036425507923404,0.125,13141.0,35213.0,10289.0,2425.0,383.0,36.0,8.0
49663.0,5.036425507923404,0.15,12551.0,30072.0,9406.0,2585.0,505.0,46.0,9.0
49663.0,5.036425507923404,0.01,1972.0,49083.0,1936.0,36.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4583.0,48239.0,4344.0,230.0,8.0,1.0,0.0
49663.0,5.036425507923404,0.05,8364.0,46776.0,7597.0,702.0,61.0,4.0,0.0
49663.0,5.036425507923404,0.075,11554.0,45344.0,9945.0,1447.0,147.0,14.0,1.0
49663.0,5.036425507923404,0.1,14186.0,43851.0,11646.0,2237.0,271.0,32.0,0.0
49663.0,5.036425507923404,0.125,16460.0,42403.0,12885.0,3034.0,481.0,57.0,3.0
49663.0,5.036425507923404,0.15,18249.0,40908.0,13494.0,3864.0,769.0,118.0,4.0
49663.0,5.036425507923404,0.01,1936.0,49046.0,1900.0,36.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4659.0,48106.0,4436.0,219.0,4.0,0.0,0.0
49663.0,5.036425507923404,0.05,8500.0,46554.0,7679.0,771.0,48.0,2.0,0.0
49663.0,5.036425507923404,0.075,11512.0,44962.0,9951.0,1415.0,134.0,12.0,0.0
49663.0,5.036425507923404,0.1,14095.0,43339.0,11605.0,2219.0,249.0,20.0,2.0
49663.0,5.036425507923404,0.125,16174.0,41753.0,12703.0,2949.0,469.0,47.0,6.0
49663.0,5.036425507923404,0.15,17753.0,40097.0,13257.0,3715.0,682.0,88.0,11.0
49663.0,5.036425507923404,0.01,1929.0,49106.0,1898.0,31.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4593.0,48268.0,4376.0,203.0,14.0,0.0,0.0
49663.0,5.036425507923404,0.05,8408.0,46858.0,7583.0,774.0,47.0,4.0,0.0
49663.0,5.036425507923404,0.075,11713.0,45445.0,10075.0,1502.0,127.0,7.0,2.0
49663.0,5.036425507923404,0.1,14331.0,44024.0,11757.0,2255.0,289.0,25.0,5.0
49663.0,5.036425507923404,0.125,16534.0,42613.0,12899.0,3072.0,501.0,56.0,6.0
49663.0,5.036425507923404,0.15,18253.0,41177.0,13564.0,3840.0,738.0,98.0,13.0
49663.0,5.036425507923404,0.01,1886.0,48959.0,1846.0,40.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4522.0,47863.0,4291.0,228.0,3.0,0.0,0.0
49663.0,5.036425507923404,0.05,8454.0,46052.0,7596.0,812.0,42.0,4.0,0.0
49663.0,5.036425507923404,0.075,11489.0,44192.0,9881.0,1455.0,144.0,9.0,0.0
49663.0,5.036425507923404,0.1,13818.0,42202.0,11304.0,2209.0,271.0,34.0,0.0
49663.0,5.036425507923404,0.125,15485.0,40162.0,12026.0,2924.0,462.0,66.0,7.0
49663.0,5.036425507923404,0.15,16685.0,38035.0,12444.0,3468.0,661.0,100.0,12.0
49663.0,5.036425507923404,0.01,1899.0,49054.0,1867.0,32.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4424.0,48049.0,4221.0,200.0,3.0,0.0,0.0
49663.0,5.036425507923404,0.05,8358.0,46403.0,7591.0,731.0,32.0,4.0,0.0
49663.0,5.036425507923404,0.075,11422.0,44774.0,9891.0,1404.0,116.0,9.0,2.0
49663.0,5.036425507923404,0.1,14005.0,43180.0,11509.0,2174.0,286.0,32.0,4.0
49663.0,5.036425507923404,0.125,15975.0,41508.0,12446.0,2962.0,493.0,70.0,4.0
49663.0,5.036425507923404,0.15,17609.0,39782.0,13053.0,3725.0,698.0,120.0,13.0
49663.0,5.036425507923404,0.01,1908.0,48951.0,1862.0,44.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4564.0,47908.0,4334.0,225.0,4.0,1.0,0.0
49663.0,5.036425507923404,0.05,8391.0,46121.0,7611.0,735.0,44.0,1.0,0.0
49663.0,5.036425507923404,0.075,11539.0,44262.0,9941.0,1453.0,139.0,6.0,0.0
49663.0,5.036425507923404,0.1,13812.0,42347.0,11269.0,2224.0,294.0,22.0,3.0
49663.0,5.036425507923404,0.125,15659.0,40482.0,12185.0,2936.0,483.0,51.0,4.0
49663.0,5.036425507923404,0.15,16915.0,38493.0,12539.0,3569.0,693.0,111.0,3.0
49663.0,5.036425507923404,0.01,1976.0,49021.0,1933.0,41.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4603.0,48062.0,4391.0,203.0,9.0,0.0,0.0
49663.0,5.036425507923404,0.05,8343.0,46433.0,7565.0,730.0,45.0,3.0,0.0
49663.0,5.036425507923404,0.075,11461.0,44737.0,9778.0,1535.0,137.0,11.0,0.0
49663.0,5.036425507923404,0.1,14038.0,43077.0,11446.0,2270.0,291.0,29.0,2.0
49663.0,5.036425507923404,0.125,15993.0,41348.0,12437.0,3012.0,487.0,51.0,6.0
49663.0,5.036425507923404,0.15,17473.0,39565.0,13031.0,3655.0,683.0,96.0,8.0
49663.0,5.036425507923404,0.01,1919.0,48992.0,1881.0,37.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4537.0,47950.0,4311.0,217.0,9.0,0.0,0.0
49663.0,5.036425507923404,0.05,8145.0,45955.0,7415.0,683.0,46.0,1.0,0.0
49663.0,5.036425507923404,0.075,11156.0,43943.0,9674.0,1345.0,128.0,9.0,0.0
49663.0,5.036425507923404,0.1,13456.0,41888.0,11081.0,2098.0,254.0,21.0,2.0
49663.0,5.036425507923404,0.125,15172.0,39780.0,11998.0,2722.0,396.0,55.0,1.0
49663.0,5.036425507923404,0.15,16608.0,37581.0,12417.0,3482.0,614.0,83.0,12.0
49663.0,5.036425507923404,0.01,1961.0,48918.0,1922.0,39.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4463.0,47785.0,4254.0,202.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8193.0,45797.0,7434.0,709.0,47.0,3.0,0.0
49663.0,5.036425507923404,0.075,11098.0,43787.0,9531.0,1417.0,141.0,8.0,1.0
49663.0,5.036425507923404,0.1,13462.0,41635.0,11037.0,2137.0,259.0,27.0,2.0
49663.0,5.036425507923404,0.125,15234.0,39523.0,11897.0,2803.0,477.0,46.0,11.0
49663.0,5.036425507923404,0.15,16309.0,37199.0,12040.0,3488.0,675.0,93.0,13.0
49663.0,5.036425507923404,0.01,1949.0,49081.0,1911.0,38.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4551.0,48239.0,4326.0,217.0,8.0,0.0,0.0
49663.0,5.036425507923404,0.05,8347.0,46809.0,7529.0,773.0,43.0,2.0,0.0
49663.0,5.036425507923404,0.075,11652.0,45380.0,10016.0,1488.0,136.0,12.0,0.0
49663.0,5.036425507923404,0.1,14263.0,43951.0,11648.0,2314.0,276.0,21.0,4.0
49663.0,5.036425507923404,0.125,16342.0,42470.0,12652.0,3125.0,512.0,46.0,7.0
49663.0,5.036425507923404,0.15,18095.0,41008.0,13431.0,3805.0,744.0,108.0,7.0
49663.0,5.036425507923404,0.01,1926.0,49101.0,1899.0,27.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4553.0,48251.0,4332.0,218.0,3.0,0.0,0.0
49663.0,5.036425507923404,0.05,8474.0,46817.0,7667.0,754.0,51.0,2.0,0.0
49663.0,5.036425507923404,0.075,11539.0,45363.0,9938.0,1462.0,128.0,11.0,0.0
49663.0,5.036425507923404,0.1,14139.0,43911.0,11622.0,2202.0,286.0,28.0,1.0
49663.0,5.036425507923404,0.125,16287.0,42458.0,12695.0,3078.0,463.0,46.0,5.0
49663.0,5.036425507923404,0.15,18053.0,40983.0,13508.0,3739.0,700.0,96.0,10.0
49663.0,5.036425507923404,0.01,1867.0,49093.0,1838.0,28.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4519.0,48224.0,4299.0,217.0,3.0,0.0,0.0
49663.0,5.036425507923404,0.05,8392.0,46732.0,7612.0,719.0,56.0,4.0,1.0
49663.0,5.036425507923404,0.075,11670.0,45247.0,9991.0,1512.0,155.0,10.0,2.0
49663.0,5.036425507923404,0.1,14282.0,43768.0,11700.0,2281.0,276.0,22.0,3.0
49663.0,5.036425507923404,0.125,16349.0,42272.0,12730.0,3051.0,507.0,56.0,5.0
49663.0,5.036425507923404,0.15,18034.0,40725.0,13332.0,3875.0,716.0,95.0,16.0
49663.0,5.036425507923404,0.01,1931.0,49076.0,1890.0,39.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4577.0,48176.0,4362.0,213.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.05,8298.0,46720.0,7471.0,774.0,51.0,2.0,0.0
49663.0,5.036425507923404,0.075,11506.0,45235.0,9878.0,1462.0,158.0,8.0,0.0
49663.0,5.036425507923404,0.1,14061.0,43711.0,11461.0,2280.0,294.0,24.0,2.0
49663.0,5.036425507923404,0.125,16216.0,42187.0,12607.0,3058.0,488.0,55.0,8.0
49663.0,5.036425507923404,0.15,17962.0,40621.0,13320.0,3816.0,701.0,116.0,9.0
49663.0,5.036425507923404,0.01,1907.0,49122.0,1870.0,36.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4686.0,48291.0,4461.0,218.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8608.0,46906.0,7765.0,782.0,58.0,3.0,0.0
49663.0,5.036425507923404,0.075,11857.0,45507.0,10239.0,1445.0,162.0,10.0,1.0
49663.0,5.036425507923404,0.1,14508.0,44115.0,11894.0,2285.0,300.0,27.0,2.0
49663.0,5.036425507923404,0.125,16588.0,42696.0,12920.0,3113.0,492.0,56.0,7.0
49663.0,5.036425507923404,0.15,18309.0,41272.0,13553.0,3897.0,743.0,99.0,17.0
49663.0,5.036425507923404,0.01,1925.0,49001.0,1894.0,31.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4542.0,48027.0,4335.0,203.0,4.0,0.0,0.0
49663.0,5.036425507923404,0.05,8265.0,46402.0,7493.0,723.0,47.0,2.0,0.0
49663.0,5.036425507923404,0.075,11360.0,44721.0,9757.0,1451.0,141.0,11.0,0.0
49663.0,5.036425507923404,0.1,13887.0,43036.0,11415.0,2144.0,305.0,23.0,0.0
49663.0,5.036425507923404,0.125,15973.0,41356.0,12433.0,3011.0,474.0,49.0,6.0
49663.0,5.036425507923404,0.15,17570.0,39633.0,13108.0,3612.0,731.0,108.0,11.0
49663.0,5.036425507923404,0.01,1935.0,49098.0,1895.0,40.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4683.0,48265.0,4459.0,215.0,9.0,0.0,0.0
49663.0,5.036425507923404,0.05,8585.0,46875.0,7764.0,778.0,38.0,5.0,0.0
49663.0,5.036425507923404,0.075,11887.0,45505.0,10235.0,1487.0,149.0,15.0,1.0
49663.0,5.036425507923404,0.1,14521.0,44070.0,11903.0,2308.0,274.0,35.0,1.0
49663.0,5.036425507923404,0.125,16675.0,42644.0,13050.0,3081.0,474.0,67.0,3.0
49663.0,5.036425507923404,0.15,18290.0,41243.0,13542.0,3904.0,717.0,116.0,11.0
49663.0,5.036425507923404,0.01,1917.0,49025.0,1877.0,39.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4547.0,48088.0,4329.0,211.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8419.0,46460.0,7602.0,761.0,53.0,3.0,0.0
49663.0,5.036425507923404,0.075,11524.0,44786.0,9959.0,1411.0,145.0,8.0,1.0
49663.0,5.036425507923404,0.1,14028.0,43048.0,11535.0,2166.0,298.0,26.0,3.0
49663.0,5.036425507923404,0.125,16109.0,41256.0,12556.0,3044.0,450.0,53.0,6.0
49663.0,5.036425507923404,0.15,17651.0,39532.0,13074.0,3773.0,688.0,105.0,11.0
49663.0,5.036425507923404,0.01,1889.0,48941.0,1856.0,32.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4575.0,47722.0,4360.0,211.0,4.0,0.0,0.0
49663.0,5.036425507923404,0.05,8302.0,45821.0,7502.0,744.0,54.0,2.0,0.0
49663.0,5.036425507923404,0.075,11247.0,43891.0,9639.0,1453.0,148.0,7.0,0.0
49663.0,5.036425507923404,0.1,13530.0,41809.0,11035.0,2192.0,281.0,22.0,0.0
49663.0,5.036425507923404,0.125,15162.0,39719.0,11802.0,2852.0,446.0,58.0,4.0
49663.0,5.036425507923404,0.15,16337.0,37460.0,12132.0,3444.0,651.0,97.0,13.0
49663.0,5.036425507923404,0.01,1946.0,49103.0,1901.0,44.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4709.0,48270.0,4484.0,217.0,8.0,0.0,0.0
49663.0,5.036425507923404,0.05,8474.0,46871.0,7668.0,753.0,52.0,1.0,0.0
49663.0,5.036425507923404,0.075,11637.0,45424.0,10009.0,1462.0,161.0,5.0,0.0
49663.0,5.036425507923404,0.1,14329.0,43977.0,11680.0,2315.0,299.0,34.0,1.0
49663.0,5.036425507923404,0.125,16458.0,42531.0,12764.0,3166.0,473.0,52.0,3.0
49663.0,5.036425507923404,0.15,18198.0,41042.0,13451.0,3895.0,753.0,91.0,8.0
49663.0,5.036425507923404,0.01,1873.0,49004.0,1828.0,45.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4503.0,47903.0,4306.0,192.0,5.0,0.0,0.0
49663.0,5.036425507923404,0.05,8301.0,46177.0,7537.0,713.0,50.0,1.0,0.0
49663.0,5.036425507923404,0.075,11463.0,44279.0,9899.0,1418.0,141.0,5.0,0.0
49663.0,5.036425507923404,0.1,13842.0,42456.0,11324.0,2188.0,295.0,31.0,4.0
49663.0,5.036425507923404,0.125,15607.0,40567.0,12160.0,2905.0,475.0,63.0,4.0
49663.0,5.036425507923404,0.15,16921.0,38508.0,12495.0,3637.0,689.0,93.0,7.0
49663.0,5.036425507923404,0.01,1952.0,49114.0,1911.0,40.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4586.0,48271.0,4373.0,198.0,15.0,0.0,0.0
49663.0,5.036425507923404,0.05,8375.0,46865.0,7602.0,727.0,43.0,3.0,0.0
49663.0,5.036425507923404,0.075,11651.0,45446.0,9974.0,1542.0,120.0,13.0,2.0
49663.0,5.036425507923404,0.1,14381.0,44017.0,11678.0,2397.0,273.0,32.0,1.0
49663.0,5.036425507923404,0.125,16596.0,42567.0,12882.0,3153.0,507.0,52.0,2.0
49663.0,5.036425507923404,0.15,18335.0,41115.0,13587.0,3825.0,795.0,116.0,12.0
49663.0,5.036425507923404,0.01,1877.0,49064.0,1835.0,40.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4550.0,48208.0,4320.0,215.0,15.0,0.0,0.0
49663.0,5.036425507923404,0.05,8338.0,46795.0,7549.0,728.0,56.0,5.0,0.0
49663.0,5.036425507923404,0.075,11461.0,45324.0,9907.0,1397.0,145.0,12.0,0.0
49663.0,5.036425507923404,0.1,14062.0,43869.0,11489.0,2256.0,289.0,26.0,2.0
49663.0,5.036425507923404,0.125,16229.0,42393.0,12580.0,3052.0,522.0,74.0,1.0
49663.0,5.036425507923404,0.15,17915.0,40905.0,13248.0,3772.0,760.0,118.0,17.0
49663.0,5.036425507923404,0.01,1984.0,49076.0,1951.0,31.0,2.0,0.0,0.0
49663.0,5.036425507923404,0.025,4595.0,48194.0,4395.0,194.0,6.0,0.0,0.0
49663.0,5.036425507923404,0.05,8393.0,46704.0,7629.0,711.0,49.0,4.0,0.0
49663.0,5.036425507923404,0.075,11535.0,45134.0,9940.0,1439.0,145.0,11.0,0.0
49663.0,5.036425507923404,0.1,14116.0,43584.0,11589.0,2184.0,312.0,28.0,3.0
49663.0,5.036425507923404,0.125,16209.0,42027.0,12627.0,3040.0,478.0,60.0,4.0
49663.0,5.036425507923404,0.15,17872.0,40411.0,13233.0,3766.0,730.0,133.0,10.0
49663.0,5.036425507923404,0.01,2014.0,48962.0,1967.0,46.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4729.0,47929.0,4502.0,220.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8390.0,46171.0,7570.0,772.0,46.0,2.0,0.0
49663.0,5.036425507923404,0.075,11333.0,44385.0,9748.0,1431.0,138.0,15.0,1.0
49663.0,5.036425507923404,0.1,13769.0,42618.0,11268.0,2214.0,255.0,32.0,0.0
49663.0,5.036425507923404,0.125,15566.0,40736.0,12202.0,2903.0,407.0,52.0,2.0
49663.0,5.036425507923404,0.15,17073.0,38819.0,12693.0,3606.0,666.0,99.0,9.0
49663.0,5.036425507923404,0.01,1922.0,49033.0,1894.0,28.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4613.0,48088.0,4385.0,217.0,11.0,0.0,0.0
49663.0,5.036425507923404,0.05,8513.0,46466.0,7734.0,729.0,47.0,3.0,0.0
49663.0,5.036425507923404,0.075,11749.0,44836.0,10155.0,1441.0,145.0,8.0,0.0
49663.0,5.036425507923404,0.1,14157.0,43168.0,11578.0,2251.0,301.0,25.0,2.0
49663.0,5.036425507923404,0.125,16322.0,41483.0,12771.0,2988.0,506.0,51.0,6.0
49663.0,5.036425507923404,0.15,17787.0,39851.0,13213.0,3752.0,713.0,97.0,12.0
49663.0,5.036425507923404,0.01,1952.0,49095.0,1904.0,48.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4632.0,48240.0,4401.0,225.0,6.0,0.0,0.0
49663.0,5.036425507923404,0.05,8513.0,46845.0,7674.0,779.0,58.0,1.0,1.0
49663.0,5.036425507923404,0.075,11744.0,45404.0,10089.0,1514.0,130.0,11.0,0.0
49663.0,5.036425507923404,0.1,14331.0,43984.0,11787.0,2214.0,306.0,23.0,1.0
49663.0,5.036425507923404,0.125,16548.0,42574.0,12862.0,3134.0,484.0,62.0,6.0
49663.0,5.036425507923404,0.15,18349.0,41113.0,13578.0,3919.0,742.0,98.0,12.0
49663.0,5.036425507923404,0.01,1954.0,49042.0,1922.0,32.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4563.0,48052.0,4355.0,204.0,4.0,0.0,0.0
49663.0,5.036425507923404,0.05,8430.0,46462.0,7637.0,742.0,50.0,1.0,0.0
49663.0,5.036425507923404,0.075,11507.0,44831.0,9930.0,1422.0,149.0,6.0,0.0
49663.0,5.036425507923404,0.1,14015.0,43158.0,11429.0,2263.0,294.0,28.0,1.0
49663.0,5.036425507923404,0.125,16053.0,41448.0,12514.0,2982.0,483.0,68.0,6.0
49663.0,5.036425507923404,0.15,17655.0,39752.0,13088.0,3739.0,726.0,89.0,13.0
49663.0,5.036425507923404,0.01,1920.0,49050.0,1890.0,30.0,0.0,0.0,0.0
49663.0,5.036425507923404,0.025,4566.0,48170.0,4354.0,206.0,5.0,1.0,0.0
49663.0,5.036425507923404,0.05,8399.0,46680.0,7618.0,730.0,46.0,5.0,0.0
49663.0,5.036425507923404,0.075,11618.0,45124.0,10050.0,1424.0,124.0,19.0,1.0
49663.0,5.036425507923404,0.1,14252.0,43555.0,11655.0,2261.0,303.0,30.0,3.0
49663.0,5.036425507923404,0.125,16439.0,42020.0,12753.0,3119.0,497.0,60.0,10.0
49663.0,5.036425507923404,0.15,18063.0,40479.0,13400.0,3798.0,747.0,104.0,14.0
49663.0,5.036425507923404,0.01,1854.0,48852.0,1817.0,36.0,1.0,0.0,0.0
49663.0,5.036425507923404,0.025,4582.0,47538.0,4360.0,215.0,7.0,0.0,0.0
49663.0,5.036425507923404,0.05,8258.0,45293.0,7465.0,741.0,48.0,3.0,1.0
49663.0,5.036425507923404,0.075,11003.0,43045.0,9516.0,1345.0,135.0,6.0,1.0
